Year,ID,Entry, Total , earmarked , other , non-EU , EU-28 , BE , BG , CZ , DK , DE , EE , IE , EL , ES , FR , HR , IT , CY , LV , LT , LU , HU , MT , NL , AT , PL , PT , RO , SI , SK , FI , SE , UK 
2016,1.1.2,Nuclear decommissioning assistance programmes,150.6,0.0,0.0,0.0,150.6,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.0
2016,1.1.3,Common Strategic Framework (CSF) Research and Innovation,"10,873.7",400.9,"1,020.7",661.9,"8,790.3",912.4,11.5,54.5,202.7,"1,318.2",20.1,149.5,194.1,782.2,"1,034.8",12.6,744.9,22.5,6.6,9.4,54.7,44.0,8.0,832.5,238.1,69.4,130.7,29.6,43.7,18.0,160.7,299.8,"1,385.3"
2016,1.1.31,The Framework Programme for Research and Innovation (Horizon 2020),"10,588.1",382.3,944.6,660.0,"8,601.2",901.0,11.4,53.8,202.6,"1,255.2",20.0,149.5,193.8,778.8,"1,025.8",12.6,724.3,22.4,6.5,9.3,53.0,43.6,8.0,827.5,237.8,69.0,130.2,29.3,43.3,17.8,158.4,298.6,"1,317.7"
2016,1.1.32,Euratom Research and Training Programme,285.7,18.6,76.1,1.9,189.1,11.5,0.1,0.7,0.2,63.0,0.1,0.0,0.3,3.3,8.9,0.0,20.6,0.0,0.0,0.1,1.8,0.4,0.0,5.1,0.2,0.5,0.5,0.3,0.4,0.1,2.3,1.1,67.6
2016,1.1.4,Programme for the Competitiveness of Enterprises and small and medium-sized enterprises (COSME),239.8,5.0,165.6,4.6,64.6,19.8,0.1,0.1,2.6,3.1,0.1,0.3,0.6,5.7,7.5,0.1,6.0,0.1,0.1,0.5,1.0,1.4,0.1,3.0,1.6,0.6,0.8,0.1,0.5,0.8,0.7,0.0,7.1
2016,1.1.5,"The Union Programme for Education, Training and Sport (Erasmus+)","2,048.3",159.5,0.4,111.9,"1,776.5",102.4,31.2,41.9,25.8,183.5,15.7,27.9,51.1,159.9,173.6,19.8,194.8,14.0,15.8,26.7,11.8,40.3,8.0,74.4,40.1,123.1,48.9,66.6,21.1,25.5,31.7,38.8,162.4
2016,1.1.6,European Union Programme for Employment and Social Innovation (EaSI),137.9,0.7,58.0,1.2,78.0,28.5,0.3,0.1,0.9,4.9,0.0,0.4,0.9,4.2,7.2,0.0,6.2,0.0,0.1,0.6,5.9,0.7,0.0,2.0,0.5,0.7,0.4,0.1,0.5,0.4,0.3,3.0,8.8
2016,1.1.7,"Action Programmes for customs, for taxation and for anti-fraud in the European Union (Customs 2020, Fiscalis 2020 and Anti-Fraud)",120.4,0.8,1.6,1.1,117.0,67.4,1.3,0.3,0.8,0.7,0.5,0.7,0.7,1.1,3.0,2.0,1.2,0.3,0.8,1.1,23.2,0.7,0.9,1.7,0.2,2.2,1.2,1.5,0.2,0.4,1.4,0.8,0.8
2016,1.1.8,Connecting Europe Facility (CEF),"1,192.8",40.6,51.2,6.3,"1,094.6",63.8,1.7,5.0,33.1,137.5,23.0,15.1,7.1,157.8,98.9,3.6,63.6,0.9,4.6,41.6,5.2,1.8,0.5,56.4,89.3,7.6,3.5,27.3,4.3,1.7,63.8,67.8,108.3
2016,1.1.81,Energy,142.8,0.6,0.8,2.3,139.1,0.2,0.6,4.1,5.0,1.7,19.8,7.0,0.3,1.6,4.6,2.2,0.4,0.0,0.2,33.3,0.3,0.6,0.0,0.1,0.2,2.6,0.1,25.8,0.3,0.4,12.6,0.0,15.1
2016,1.1.82,Transport,"1,003.7",39.8,50.0,3.0,910.9,52.6,0.7,0.5,27.8,132.7,2.6,7.6,6.3,155.8,91.8,0.9,61.6,0.4,4.1,8.0,2.0,0.9,0.1,46.2,87.9,4.4,2.6,1.3,3.8,0.9,49.9,67.2,90.7
2016,1.1.83,Informations and Communications Technology (ICT),46.2,0.2,0.5,1.0,44.5,11.1,0.3,0.5,0.3,3.0,0.5,0.5,0.6,0.4,2.5,0.4,1.5,0.5,0.3,0.3,2.9,0.4,0.4,10.2,1.2,0.6,0.8,0.2,0.2,0.4,1.4,0.6,2.5
2016,1.1.9,Energy projects to aid economic recovery (EERP),189.1,18.3,3.0,0.0,167.8,0.0,0.0,0.0,2.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,7.3,0.0,0.3,0.0,35.8,0.0,0.0,0.0,0.3,0.0,33.1,1.1
2016,1.1.DAG,Decentralised agencies,325.7,8.2,0.0,0.3,317.3,14.5,0.2,19.9,0.0,44.1,0.1,18.7,25.8,15.6,36.1,0.2,1.0,0.6,2.9,0.1,1.3,0.1,0.0,2.3,0.1,0.2,50.2,0.4,13.0,0.1,54.6,0.2,15.0
2016,1.1.OTH,Other actions and programmes,267.0,74.1,2.2,1.7,189.0,47.6,0.5,1.1,1.4,16.3,0.4,0.2,1.1,2.4,13.6,0.4,10.7,0.1,0.4,0.3,65.4,1.1,0.3,6.7,0.8,0.8,1.6,0.7,0.7,0.7,1.4,0.9,11.6
2016,1.1.PPA,Pilot projects and preparatory actions,17.4,0.1,0.5,0.5,16.3,5.7,0.0,0.0,0.5,0.3,0.1,0.0,0.2,1.7,2.7,0.0,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.7,1.0
2016,1.1.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,116.9,0.5,5.2,3.4,107.8,49.8,0.6,0.4,1.2,7.5,0.2,0.2,0.7,1.9,8.4,0.3,4.3,0.1,0.1,0.3,13.6,0.4,0.1,3.8,1.7,1.3,0.4,0.3,0.2,0.2,0.4,0.3,9.2
2016,1.2,"Economic, social and territorial cohesion","37,803.8",44.0,173.6,6.9,"37,579.4",206.4,"1,152.0","3,317.1",30.8,"1,353.0",295.8,112.3,"2,239.0","3,779.7","1,028.3",497.3,"4,570.4",49.9,297.1,533.1,33.2,"2,738.5",94.8,97.1,96.9,"5,502.2","1,615.3","4,408.6",150.4,"1,989.6",144.5,131.6,"1,114.6"
2016,1.2.1,Investment for growth and jobs,"35,503.4",39.0,0.0,0.0,"35,464.4",97.4,"1,104.1","3,244.4",14.0,"1,266.0",292.6,109.7,"2,127.7","3,573.4",901.5,431.0,"4,354.8",47.1,284.7,521.6,2.5,"2,575.3",94.4,92.1,48.9,"5,139.4","1,513.6","4,296.8",111.5,"1,904.2",136.6,104.6,"1,074.2"
2016,  1.2.11,Less developed regions (Regional convergence),"21,674.6",8.2,0.0,0.0,"21,666.4",2.4,707.1,"1,725.2",0.0,286.8,170.9,44.9,"1,197.6","2,024.2",330.5,280.8,"3,713.3",0.0,165.1,368.9,0.0,"2,151.9",26.7,0.0,0.0,"2,626.9","1,277.8","3,080.5",35.5,"1,267.2",0.0,0.0,182.2
2016,  1.2.12,Transition regions,"1,502.6",1.5,0.0,0.0,"1,501.1",33.0,0.0,0.0,3.6,379.5,0.0,0.0,337.9,417.5,172.4,0.0,42.5,0.0,0.0,0.0,0.0,0.0,26.3,0.0,2.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,72.0
2016,  1.2.13,More developed regions (Competitiveness),"4,817.5",0.2,0.0,0.0,"4,817.3",61.7,0.0,49.0,10.4,599.6,0.0,64.8,337.7,"1,107.0",386.2,0.0,599.1,18.4,0.0,0.0,2.5,42.0,0.0,92.1,46.9,170.3,75.6,25.2,25.2,78.8,113.0,91.9,820.0
2016,  1.2.14,Outermost and sparsely populated regions,85.5,0.0,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,23.6,12.8,0.0
2016,  1.2.15,Cohesion fund (including contribution to the Connecting EuropeFfacility CEF),"7,423.2",29.0,0.0,0.0,"7,394.2",0.3,397.0,"1,470.3",0.0,0.0,121.7,0.0,254.4,11.1,0.0,150.3,0.0,28.7,119.6,152.8,0.0,381.4,41.4,0.0,0.0,"2,342.2",122.9,"1,191.1",50.7,558.2,0.0,0.0,0.0
2016,1.2.2,European territorial cooperation,711.4,4.2,54.3,0.0,652.9,40.0,4.2,15.3,16.6,47.9,2.0,0.5,46.0,58.4,91.8,4.7,101.6,0.0,1.8,1.6,7.3,12.9,0.0,2.9,42.1,11.4,21.2,45.1,15.2,11.7,5.5,21.4,23.7
2016,1.2.3,Technical assistance and innovative actions,179.4,0.2,45.8,6.6,126.9,41.6,0.1,0.0,0.3,38.4,0.0,0.1,0.3,0.6,3.8,0.0,1.4,0.2,0.1,0.1,23.2,0.6,0.0,2.1,2.5,0.3,0.1,0.0,0.0,0.1,1.0,0.4,9.5
2016,1.2.31,Technical assistance,179.4,0.2,45.8,6.6,126.9,41.6,0.1,0.0,0.3,38.4,0.0,0.1,0.3,0.6,3.8,0.0,1.4,0.2,0.1,0.1,23.2,0.6,0.0,2.1,2.5,0.3,0.1,0.0,0.0,0.1,1.0,0.4,9.5
2016,1.2.32,Innovative actions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1.2.4,Fund for European Aid to the Most Deprived,278.2,0.0,0.0,0.0,278.2,14.4,4.7,0.9,0.0,0.0,1.2,0.0,11.9,118.8,0.0,0.0,29.7,0.0,4.0,8.4,0.2,0.0,0.4,0.0,2.0,57.0,16.0,3.9,2.4,0.1,1.4,0.1,0.5
2016,1.2.5,Youth Employment Initiative (specific top-up allocation),346.6,0.0,0.0,0.0,346.6,7.0,8.2,0.5,0.0,0.0,0.0,2.0,52.9,28.3,31.1,6.3,82.7,2.4,6.6,1.4,0.0,5.6,0.0,0.0,0.0,84.9,7.1,3.2,0.3,4.9,0.0,5.1,6.2
2016,1.2.6,Contribution to the Connecting Europe Facility (CEF),777.6,0.6,71.6,0.0,705.4,4.0,30.6,56.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,55.2,0.0,0.1,0.0,0.0,0.1,143.9,0.0,0.0,0.0,209.1,57.2,59.6,20.8,68.5,0.0,0.0,0.0
2016,1.2.DAG,Decentralised agencies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1.2.OTH,Other actions and programmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1.2.PPA,Pilot projects and preparatory actions,7.2,0.0,1.9,0.3,5.0,1.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5
2016,1.2.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,SUSTAINABLE GROWTH: NATURAL RESOURCES,"57,411.8","2,489.3",45.1,144.8,"54,732.6",595.8,"1,013.0","1,210.1","1,046.7","6,306.8",259.1,"1,634.1","2,939.8","6,275.7","7,353.0",305.5,"5,109.0",77.9,371.5,721.1,59.0,"1,667.2",13.6,871.8,"1,364.1","4,742.4","1,424.7","2,757.7",279.0,566.4,978.9,956.6,"3,832.2"
2016,2.0.1,European Agricultural Guarantee Fund (EAGF) - Market related expenditure and direct payments,"44,084.5","2,118.4",2.4,0.2,"41,963.4",473.2,743.3,860.7,872.7,"5,121.2",122.6,"1,225.9","2,145.5","5,243.9","6,612.9",141.2,"4,052.3",57.9,189.3,440.6,37.9,"1,319.8",5.6,767.9,719.0,"3,595.1",756.0,"1,568.9",147.1,435.6,538.0,684.9,"3,084.7"
2016,  2.0.10,European Agricultural Guarantee Fund (EAGF) - Market related expenditure and direct payments,"44,084.5","2,118.4",2.4,0.2,"41,963.4",473.2,743.3,860.7,872.7,"5,121.2",122.6,"1,225.9","2,145.5","5,243.9","6,612.9",141.2,"4,052.3",57.9,189.3,440.6,37.9,"1,319.8",5.6,767.9,719.0,"3,595.1",756.0,"1,568.9",147.1,435.6,538.0,684.9,"3,084.7"
2016,,   Direct Aid,"40,808.7","1,637.1",0.0,0.0,"39,171.6",417.5,705.3,834.0,852.3,"4,874.8",112.8,"1,208.1","2,070.3","4,795.2","6,088.0",130.6,"3,481.7",49.8,177.9,409.9,33.2,"1,266.1",5.0,703.4,686.4,"3,339.9",645.9,"1,521.3",137.6,425.4,522.2,666.2,"3,010.7"
2016,,   Other,"3,275.8",481.3,2.4,0.2,"2,791.8",55.7,38.0,26.7,20.4,246.4,9.7,17.9,75.2,448.7,524.8,10.6,570.7,8.1,11.4,30.7,4.6,53.7,0.6,64.5,32.7,255.3,110.1,47.6,9.5,10.2,15.8,18.7,74.0
2016,2.0.2,European Agricultural Fund for Rural Development (EAFRD),"12,370.2",362.7,0.6,0.0,"12,006.9",67.5,257.9,343.9,118.1,"1,142.2",131.6,399.0,763.5,881.5,702.6,151.3,980.8,16.6,172.1,276.2,14.9,342.9,6.1,73.2,636.4,"1,097.9",655.1,"1,140.8",128.3,127.4,425.2,248.2,705.7
2016,2.0.3,"European Maritime and Fisheries Fund (EMFF), Regional Fisheries Management Organisations (RFMOs) and Sustainable Fisheries Agreements (SFAs)",539.3,0.8,3.3,119.7,415.6,13.2,10.3,0.9,15.7,12.7,4.6,8.4,24.9,93.6,23.4,12.4,28.7,2.6,8.1,2.9,2.1,1.3,1.6,14.1,0.3,38.9,11.7,46.9,0.7,1.3,9.1,8.1,16.9
2016,2.0.31,European Maritime and Fisheries Fund (EMFF),415.9,0.0,3.3,0.9,411.7,13.2,10.3,0.9,15.7,12.6,4.6,8.4,24.9,92.3,23.4,12.4,27.3,2.6,8.1,2.9,2.1,1.3,1.6,14.1,0.3,38.9,11.7,46.9,0.7,1.3,9.1,8.1,15.9
2016,2.0.32,Sustainable Fisheries Partnership Agreements (SFAs) and compulsory contributions to Regional Fisheries,123.4,0.8,0.0,118.8,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.3,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016,2.0.4,Programme for the Environment and Climate Action (Life),328.9,1.8,37.8,0.4,288.9,40.4,1.6,4.5,5.8,30.5,0.3,0.8,5.8,47.2,11.3,0.5,44.6,0.8,2.0,1.3,3.8,3.2,0.3,15.7,8.3,10.4,1.3,1.0,2.8,2.1,5.1,15.3,22.4
2016,2.0.DAG,Decentralised agencies,52.8,5.6,0.0,0.1,47.1,1.0,0.0,0.0,33.7,0.2,0.0,0.1,0.1,7.9,0.3,0.1,0.9,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.0,1.4,0.1,0.3
2016,2.0.OTH,Other actions and programme,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2.0.PPA,Pilot projects and preparatory actions,11.6,0.0,1.0,0.4,10.2,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.1,1.6,2.5,0.0,1.4,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,2.1
2016,2.0.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,0.5,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2016,3,SECURITY AND CITIZENSHIP,"3,077.3",21.7,77.3,63.2,"2,915.1",238.6,84.6,23.9,16.6,221.1,50.3,30.2,361.7,182.7,314.9,19.7,269.4,12.6,24.6,55.2,28.7,27.2,73.9,227.0,76.4,108.4,65.9,43.7,21.0,10.7,54.9,132.7,138.4
2016,3.0.1,"Asylum, Migration and Integration Fund","1,006.4",1.9,56.7,22.3,925.6,49.9,20.6,10.0,0.0,120.0,2.6,9.7,143.8,80.1,121.0,4.1,41.7,4.9,4.5,3.6,4.0,5.6,22.6,42.5,31.2,25.6,16.9,10.8,2.9,1.7,34.7,60.9,49.6
2016,3.0.2,Internal Security Fund,480.5,2.1,4.1,8.8,465.5,9.9,55.0,4.8,1.1,26.8,6.4,2.1,45.4,28.5,37.3,6.6,73.6,3.4,8.1,37.0,0.5,4.2,26.9,12.4,3.1,26.8,5.5,12.4,9.3,2.2,9.4,4.9,1.7
2016,3.0.3,IT Systems,18.9,0.7,0.0,0.0,18.1,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3.0.4,Justice Programme,37.4,1.1,0.4,0.0,35.9,16.4,0.4,0.2,0.0,2.0,0.1,0.7,0.5,1.1,1.5,0.2,3.6,0.2,0.2,0.4,1.4,0.0,0.0,1.7,1.1,0.1,1.3,0.5,0.7,0.0,0.1,0.0,1.6
2016,3.0.5,"Rights, Equality and Citizenship programme",47.2,0.4,0.6,0.7,45.4,12.7,0.8,0.1,0.3,3.9,0.3,0.6,1.3,2.1,1.1,0.5,5.3,0.4,0.3,0.2,0.4,0.6,0.4,3.1,2.0,0.5,0.9,0.1,1.0,0.4,1.0,1.6,3.8
2016,3.0.6,Union Civil Protection Mechanism,23.0,0.1,0.7,1.4,20.8,1.1,0.0,0.0,0.2,3.6,0.3,0.0,0.6,1.3,0.3,0.6,4.4,0.2,0.0,0.0,0.5,0.0,0.0,1.2,0.8,0.1,0.0,0.7,0.5,0.1,0.9,1.6,1.8
2016,3.0.7,Europe for Citizens,26.1,0.0,0.0,0.8,25.3,5.0,0.4,0.6,0.0,1.8,0.2,0.2,0.2,1.2,3.4,0.5,1.8,0.1,0.5,0.2,0.2,1.9,0.2,0.6,0.6,1.3,0.2,0.7,0.3,1.5,0.2,0.4,0.9
2016,3.0.8,Food and feed,238.7,0.8,3.4,3.4,231.0,17.8,2.4,1.0,1.9,11.4,1.9,11.4,11.3,38.3,17.2,3.5,26.3,0.5,3.2,3.8,2.7,4.7,0.1,6.9,1.6,7.6,5.4,7.3,1.0,1.4,0.3,1.4,38.8
2016,3.0.9,Union action in the field of health (Health Programme),56.8,0.4,1.4,3.8,51.2,9.5,0.1,0.1,0.3,2.8,0.0,0.7,1.5,3.2,7.9,0.2,4.1,0.0,0.1,0.1,4.9,0.2,0.1,6.4,0.5,0.3,0.2,0.2,0.6,0.3,0.5,0.2,6.2
2016,3.0.10,Consumer Programme,24.5,0.0,0.5,0.3,23.6,10.4,0.1,0.1,0.3,1.7,0.1,0.4,0.1,0.1,0.8,0.2,0.9,0.1,0.2,0.1,2.4,0.2,0.1,1.8,0.5,0.1,0.1,0.1,0.2,0.2,0.4,0.7,1.2
2016,3.0.11,Creative Europe Programme,185.1,2.3,6.3,4.7,171.8,28.4,0.9,3.0,7.1,17.9,0.7,2.4,2.6,6.8,42.5,1.1,11.3,1.6,0.7,0.6,1.9,1.4,0.0,7.6,6.0,4.0,1.4,0.6,2.9,0.6,1.4,4.8,11.5
2016,3.0.12,Instrument for Emergency Support within the Union (IES),138.9,0.0,0.0,0.0,138.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,138.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3.0.DAG,Decentralised agencies,695.9,10.8,0.0,17.0,668.1,27.8,3.2,3.1,4.7,24.4,37.3,1.5,14.5,16.8,54.2,1.4,92.4,0.3,6.3,8.5,8.4,7.5,23.2,140.4,28.1,40.4,32.8,9.0,1.1,1.4,5.4,55.3,18.6
2016,3.0.OTH,Other actions and programme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3.0.PPA,Pilot projects and preparatory actions,9.2,0.2,0.0,0.0,9.0,1.4,0.0,0.0,0.3,1.1,0.0,0.0,0.0,0.7,1.8,0.2,1.1,0.4,0.1,0.0,0.5,0.0,0.0,0.6,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.3
2016,3.0.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,88.9,0.9,3.2,0.0,84.7,32.6,0.7,0.8,0.4,3.6,0.4,0.5,1.1,2.6,23.6,0.5,2.8,0.5,0.5,0.6,1.0,0.9,0.3,1.9,0.6,1.6,1.0,1.2,0.5,0.8,0.5,0.9,2.4
2016,4,GLOBAL EUROPE,"10,277.1",822.7,"2,355.7","7,043.1",55.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.8,0.1,0.1,0.0,0.0,0.0
2016,4.0.1,Instrument for Pre-accession Assistance (IPA),"1,936.2",301.0,265.7,"1,314.0",55.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.8,0.1,0.1,0.0,0.0,0.0
2016,4.0.OTH,other,"8,340.8",521.8,"2,090.0","5,729.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,5,ADMINISTRATION,"9,324.2",475.3,554.5,253.1,"8,041.4","4,955.8",12.0,15.8,56.4,219.7,8.3,48.0,25.0,107.2,362.9,8.9,268.7,5.3,9.4,10.0,"1,470.5",15.2,7.3,104.1,24.0,29.9,35.9,19.4,10.1,10.6,32.8,34.9,133.0
2016,6,COMPENSATIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8,NEGATIVE RESERVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9,SPECIAL INSTRUMENTS,61.0,27.6,0.0,0.0,33.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,30.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3
2016,10,Total Expenditure,"136,416.4","4,626.0","5,533.6","8,381.4","117,875.4","7,333.1","2,345.4","4,690.0","1,431.2","10,082.3",673.7,"2,037.7","5,849.9","11,592.9","11,275.0",921.4,"11,592.1",185.1,734.1,"1,477.4","1,787.7","4,546.1",207.5,"2,289.0","1,939.9","10,637.8","3,384.4","7,359.9",544.9,"2,662.8","1,530.8","1,711.9","7,051.6"
2017,1,SMART AND INCLUSIVE GROWTH,"57,030.0","7,220.3","3,626.9",891.3,"45,291.5","1,750.8",813.9,"2,735.0",348.0,"4,435.6",342.6,232.3,"1,873.3","3,474.6","3,820.3",315.7,"3,095.3",111.6,319.6,818.1,277.2,"2,480.3",115.8,"1,133.4",446.6,"7,729.4","2,603.3","1,357.6",221.0,"1,005.8",561.0,581.9,"2,291.6"
2017,1.1,Competitiveness for growth and jobs,"21,375.8","1,330.3","3,529.4",884.9,"15,631.2","1,444.2",186.5,152.4,270.4,"2,374.2",60.3,181.4,318.3,"1,280.6","2,592.9",43.3,"1,463.7",47.9,27.3,132.6,229.7,339.8,13.1,941.5,361.6,215.0,256.9,101.2,93.1,191.0,303.4,366.9,"1,642.2"
2017,1.1.1,Large infrastructure projects,"4,781.1",103.5,"2,456.6",72.8,"2,148.2",39.1,0.0,0.1,27.3,322.6,0.0,0.4,0.1,188.8,"1,000.5",0.0,309.8,0.0,0.0,0.0,18.0,0.9,0.0,9.7,9.3,7.0,10.6,0.1,0.0,0.0,2.6,11.3,190.0
2017,1.1.10,European Fund for Strategic Investments (EFSI),"2,506.4",39.2,"2,450.4",0.0,16.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1.1.11,Implementation and exploitation of European satellite navigation systems (EGNOS and GALILEO),895.2,44.6,0.0,7.8,842.8,19.0,0.0,0.0,0.0,146.2,0.0,0.0,0.0,51.1,339.6,0.0,136.3,0.0,0.0,0.0,0.5,0.0,0.0,6.2,1.9,0.0,0.8,0.0,0.0,0.0,0.0,2.1,139.1
2017,1.1.12,International Thermonuclear Experimental Reactor (ITER),724.1,1.1,6.1,17.6,699.3,2.2,0.0,0.0,0.0,16.8,0.0,0.4,0.0,109.5,466.0,0.0,89.7,0.0,0.0,0.0,0.4,0.5,0.0,0.8,0.0,0.1,2.4,0.0,0.0,0.0,0.8,0.6,9.1
2017,1.1.13,European Earth Observation Programme (Copernicus),655.4,18.7,0.0,47.5,589.3,17.5,0.0,0.1,27.2,159.6,0.0,0.0,0.1,28.3,194.9,0.0,83.8,0.0,0.0,0.0,0.8,0.4,0.0,2.8,7.4,6.9,7.4,0.1,0.0,0.0,1.8,8.5,41.8
2017,1.1.2,Nuclear decommissioning assistance programmes,354.0,0.0,0.0,0.0,354.0,0.0,123.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9,0.0,0.0,0.0
2017,1.1.3,Common Strategic Framework (CSF) Research and Innovation,"11,233.9",802.0,904.5,647.0,"8,880.4",891.3,16.5,79.7,181.0,"1,310.3",25.8,126.8,225.3,834.3,"1,062.7",11.3,805.6,31.0,12.1,10.8,44.2,284.6,4.6,753.9,274.9,74.4,122.1,21.8,50.2,15.6,184.4,276.5,"1,148.5"
2017,1.1.31,The Framework Programme for Research and Innovation (Horizon 2020),"10,862.7",775.1,830.3,646.1,"8,611.2",866.6,16.3,77.1,180.9,"1,213.7",25.7,126.8,225.0,828.9,"1,032.1",11.3,789.8,31.0,12.0,10.3,41.9,283.8,4.6,747.0,269.5,73.6,122.0,21.7,50.0,15.2,179.3,272.0,"1,082.9"
